"","plot_year","ACHMIL","ACMAME","ACMBRA","ACMWRA","AESCAL","AGOGRA","AIRCAR","ALLGIL","AMSMEN","LYSARV","ANTVEX","APHOCC","APIANG","ASCSOL","ASTER","ASTGAM","ATHPUS","AVEBAR","BRADIS","BRODIA","BRODIEA","BROHOR","BROMAD","CALAMA","CALBRE","CALMEN","CALPUR","CALSPL","CAMINT","CAMPANULACEAE","CAROLI","CARPYC","CASAFF","CASATT","CAULAS","CENMEL","CERGLO","CHLPOM","CIRSIUM","CLACON","CLAGRA","CLAPAR","CLAPUR","CLARKIA","CLAUNG","CLELAS","COLGRA","COLHET","COLLINSIA","COLSPA","CRACON","CROSCO","CRYPTANTHA","CYNGRA","DAUPUS","DESDAN","DICFOR","DICVOL","DIPCAP","EMMPEN","EPIBRA","EPIMIN","ERICAL","ERIDAS","ERILAN","ERINUD","EROBOT","EROCIC","EROMOS","ESCCAE","FESBRO","FESMIC","FESMYU","FESOCT","FESTUCA","GALAPA","GALMUR","GALPAR","GALPOR","GASPHL","GERDIS","GERMOL","GILCAP","GITSPE","GRASS_UNK","HELCAL","HESMIC","HYPGLA","KOEMAC","LACSER","LATVES","LEPBIC","LOGFIL","LOGGAL","LOMCAL","LOMUTR","LUPNAN","LUPSUC","MADELE","MADGRA","MADIA","MADSAT","MARFAB","MARWAT","MEDPOL","MELICA","MELIMP","MELTOR","MICCAL","MONVIL","NEMHET","NEMMEN","PELAND","PELMUC","PENTRI","PHADIS","PHAIMB","PHALARIS","PIPERIA","PLAERE","PLECTRITIS","POASEC","PRIHEN","RAFCAL","RANHEB","RIBMAL","SALCOL","SANBIP","SANCRA","SCRCAL","SENVUL","SILANT","SILGAL","SILMAR","SOLXAN","SONASP","SONOLE","STAALB","STARIG","STEMED","STILEP","STIPUL","STRGLA","SYMALB","SYMMOL","THYCUR","TORARV","TORNOD","TOXFRE","TRIBIF","TRICIL","TRIFOLIUM","TRIHIR","TRILAX","TRIMIC","TRIMIC2","TRIWIL","unknown_forb","UROLIN","WYEANG","YABMIC","ACMGLA","ADFA","MIMAUR","LEPCAL","HEAR","TOXDIV","QUWI","FRADIP","CEACUN","QUEBER","CEAOLI","ARCMAN","HOLDIS","CERBET","RHAILI"
"64","QUA004_2022",0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0.1,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,29,0,0,35,0,0,0.5,0,0,0,0,0,0.1,0,25,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,3.5,0,0,0,0,0,0,55,40.2,0,0,0,0,0,0,10,0,0,0,0,0,0
"65","QUA005_2021",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0.1,0,0,0,0,0,0,0,0,0
"66","QUA006_2021",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.5,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"67","QUA008_2022",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,104,0,0,0,0.5,0,0,0,0,130,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","QUA011_2022",0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,8,9.1,0,0,165,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,93,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,19,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,10.1,91,0,0,0,6,0,0,0,0,0,0,0,0,0
"69","QUA015_2021",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,3,0,0,0,0,0,0,6.5,11,0,0.1,0,0,0,0,0.1,0,0,0,0,0.1,0
"70","QUA015_2022",0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0.5,0,0,0,0,0,0,0,0,9.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,2,0,59,0,0,12,0,0,0,0,85.5,0,0,6,0,57,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,32.1,8.1,0.1,0,0,0,0,0,3,0,0,0,0,0,0
"71","QUA016_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"72","BOB008_2021",0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,12.4,0,0,30,0,0,0,0,9.8,0,0,0,6.6,0,0,0,0,0.7,0,0,0,0.5,0,0,0,0,0,15.5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0.9,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,1,0,0,0,0,0,0,0,0,0,1.1,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,1,9.6,0,0,0,0,0.7,0,0,0,0,0,0,0,0,1,0,0.4,0,6,0.3,0,0,0,0,0,0,0,0
"73","BOB014_2021",0,0,0,0,0,0,0,0,0,0,0.2,0,3.5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1.1,0,0,0,5.5,0.1,56.1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3.5,0,1.8,0,0,0.4,0,0,0,0,0,0,0,0,0,64,0,0,0,3.1,0,0,8,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1,0,0,0,0.6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3.7,0,0,0,0.3,2.2,0,0,0,0,0,0,0,0.3,0,0,9,10,30,0,0,0.3,13,0,0,0,0,0
"74","BOB014_2022",0,0,0,0,0,0,0,0,0,0,0.2,0,0.3,0,0,0,0,13.2,0,0,0,0,76,0,0,0,0,0,0,0,0,0.8,0,0,0,22,0.1,3.1,0,0,0,0,0.2,0,0,6,0,0,0,0,0,0,0,0,0.05,0,0,0.1,0,5,0,0,3,0,0,0,0,0.1,0,0,0,0,140,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0.2,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0.6,0,0,0,0,0,0,0,0,0,0.2,0,0,0,5.5,0,62,20,15,0,0,0,35,0,0,0,0,0
"75","CCC001_2022",0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,13,0,0,0,0,4,0,0,0,0,0,0,0.2,8.5,0,0,0,0,0,16,0,0,0,0,85,0,0,0,72.05,0,0.5,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,70,0,0.1,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,4.5,15.7,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.5,2.7,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,5.5,0,0,0,0,0,0,0,0
"76","COL017_2021",0,0,0,0,0,0,0,0,0,0,2,0.1,4.1,0,0,0,0,4.5,0,0,0,5,16,0,0,0,5,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,11.5,0,0,0,0,0,0,0,1,0,1.6,0,0,0,0,0,6,0,0,0,0,0,0,13.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.6,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,1,2,0,0,0,0,0,0,0,0,0,0
"77","QUA010_2022",0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,150,0,0,0,0.1,50,0,0,0,47,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.3,0,0,0,0,0,0,0,13,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0.2,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2,12.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","BOB017_2021",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,8,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.1,0,0,0,0,0,0,0,60,0,0,0,0.5,41,0,1,0,0,27,0,0,0,0,0,0,6.1,0,0,0,0,0,0,0,7.7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,1.1,1.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79","CCC004_2022",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,24,0,0,0,0,240,82.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,15.7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,7,0,0,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,17,0,0,0,0,0,0,0,0
"80","CCC005_2021",0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.6,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0
"81","CCC012_2021",0,0,0,0,0,0,0,0,0,0,0,0,0.3,1,0,0,1,164,0,0,0,1,3.2,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.3,7.4,0,0,15,0,0,0,6.1,0.2,0,0,0,0,0.7,0,0,2.5,0,0,0,0.1,0,0,0,0,0,1.4,0,0,0,0,21.8,0,0,7.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,56,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.4,1.6,0,0,0,0,0,0.1,3,0,0,0,0,0.1,0,0.3,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,3
"82","COL014_2021",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.5,0,0,0,0,22,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,18.2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,6,0,0,0,0,0
"83","QUA016_2022",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,6,25,0,0,0,26,0,0,0,3.1,0,0,0,0,10.5,1.5,0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,19,0,0,1,0,0,0.3,0,19.05,0,0,0,0,0,0,0,16,0,0,116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,0,0,0,0.5,0,0,0,4,0,0,0,5,0.1,4,0,20,0,0,0,0,1.5,0,0,0,0
"84","QUA020_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0,0.5,0,0,0,0,0,0,0,0.1,20,0,0,0,0,0,0,1.2,0,0,0,0,0.1,0
"85","QUA021_2022",0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,20,0,0,0,72,0,0,0,16,0,0,0,0,0.3,70,0,0,0,0,68.1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,0,0,0,0,0,0,0,0,7,0,54,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5,0,0,0,0,0,0.1,0,0,0,0,0,5.5,1.5,0,0,0,0,0,0,0,0,0,0.5,2.5,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0.5,0,17.5,0,10,45,0,4,0,0,0,0,0,0
"86","QUA024_2022",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,56,2,0,0,100.2,0,0,0,1,0,0,0,0,10.1,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.1,0.4,24,0,0,0,0,0,0,0,2,0,0,0.1,0,0,0,0,1.1,0,15,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0.2,0,0,0,49,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0.2,0.7,0.5,0,0,0,0,0,0.3,0,0,0,0,0,0,10,20,0,0.1,2,0,0,0,0,0,0,0,0,0,0
"87","BOB019_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,0,72,0,0,0,0.7,10.8,0,0,0,0,0,0,0,2,8.4,0,0,0,2.5,0.1,0,0,0,0,0.8,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,5,1,0.5,0,0,0,0,0,0,0,2.6,0,0,0,0,160,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,2.2,5,0,0,0,0,1.4,0,0,0,0,0,3.5,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.8,0,0,0,0,0,11.5,1.5,0,0,0,0,0,0,0,0,0,0,40.5,0,3,0,0,0,1,0,0,0,0,0
"88","BOB018_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,57.5,0,1,0,0,0,0,0,0,0,0,0,0,28.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.5,0,0,39.2,0,21,0,0,53,0,9.5,0,0,21,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,6,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"89","BOB018_2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,23,0,0.3,0,0,20.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,68,0,0,0,0,0,0,0,0,0,0,0,0,0
"90","CCC001_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0.2,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.1,0,1.2,0,0,0,0,0,0,0,35.5,4.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.5,0,0,3.9,0,0,0.6,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0,2.1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.6,0.3,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0.3,0,0,0,0.2,1,0.3,0,0,0,1.7,0,0,0,0
"91","CCC002_2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,4.5,0,0,0,0,0.5,0.8,0,0,5,0,0,0,0,0,0,0,0,0.1,0,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,2.1,0,2.5,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,0,0.9,0,0,4,7,1,13.5,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,46.7,0,0,0,0,0,1,0,0
"92","CCC010_2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,1,0,0.6,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,25.5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,3.5,0.5,0.1,3,0,0,0,0,0,0,0,0,14,0,0,0,2,0,0,0,0,0.4,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5.7,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,20,20,0,0,0,0,0,0,0,0
"93","COL017_2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.5,11,0.1,0,0.1,53,0,0,0,4,0,0,0,0,0,0,0,0,27.2,0,0,0,20,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,3.2,0,0,0,1.2,0.1,0,0,0,0,0,0,0,2,0,20.3,0,0,112,0,0,0,0,0,1.5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0.3,0,0.2,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,65,1,0,10,1.3,0,0,0,1,0,0,0,0,0
"94","QUA002_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,10,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"95","QUA020_2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,6,14,0,0,0,35.5,0,0,0,1,0,0,0,0,0,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,20.5,0,0,0,0,0,0,0,6.5,0,0,195,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,24.5,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.1,0,0,6,30.5,0,0,0,0,0,0,6.5,0,0,0,0,0,0
"96","CCC002_2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3,0,20,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0.8,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0.1,0,0,0,2.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0.2,0.3,0,0
